,rate,DateTime,KWH,meters
9057,Std,2012-05-30 01:30:00.0000000,327.2090004,2871
9058,Std,2012-05-30 02:00:00.0000000,304.1100003,2871
9059,Std,2012-05-30 02:30:00.0000000,295.4769997,2871
9060,Std,2012-05-30 03:00:00.0000000,296.3769998,2871
9061,Std,2012-05-30 03:30:00.0000000,294.8159999,2871
9062,Std,2012-05-30 04:00:00.0000000,291.4990001,2871
9063,Std,2012-05-30 04:30:00.0000000,313.3640002,2871
9064,Std,2012-05-30 05:00:00.0000000,328.5389998,2871
9065,Std,2012-05-30 05:30:00.0000000,377.368,2871
9066,Std,2012-05-30 06:00:00.0000000,429.8599999,2871
9067,Std,2012-05-30 06:30:00.0000000,493.9460001,2871
9068,Std,2012-05-30 07:00:00.0000000,522.3979995,2871
9069,Std,2012-05-30 07:30:00.0000000,518.9700003,2871
9070,Std,2012-05-30 08:00:00.0000000,493.9790001,2873
9071,Std,2012-05-30 08:30:00.0000000,486.1079999,2879
9072,Std,2012-05-30 09:00:00.0000000,502.0370002,2883
9073,Std,2012-05-30 09:30:00.0000000,488.3639999,2885
9074,Std,2012-05-30 10:00:00.0000000,483.0209999,2890
9075,Std,2012-05-30 10:30:00.0000000,480.6220005,2891
9076,Std,2012-05-30 11:00:00.0000000,479.8319998,2895
9077,Std,2012-05-30 11:30:00.0000000,476.6479997,2897
9078,Std,2012-05-30 12:00:00.0000000,485.3349997,2894
9079,Std,2012-05-30 12:30:00.0000000,478.8179997,2899
9080,Std,2012-05-30 13:00:00.0000000,460.5300004,2901
9081,Std,2012-05-30 13:30:00.0000000,446.6609996,2902
9082,Std,2012-05-30 14:00:00.0000000,448.5229999,2903
9083,Std,2012-05-30 14:30:00.0000000,458.7170001,2903
9084,Std,2012-05-30 15:00:00.0000000,473.0549996,2903
9085,Std,2012-05-30 15:30:00.0000000,507.3299999,2897
9086,Std,2012-05-30 16:00:00.0000000,544.3420001,2902
9087,Std,2012-05-30 16:30:00.0000000,612.5429997,2903
9088,Std,2012-05-30 17:00:00.0000000,630.0329993,2903
9089,Std,2012-05-30 17:30:00.0000000,640.0050005,2903
9090,Std,2012-05-30 18:00:00.0000000,640.2839999,2903
9091,Std,2012-05-30 18:30:00.0000000,679.4179996,2903
9092,Std,2012-05-30 19:00:00.0000000,673.5009991000001,2903
9093,Std,2012-05-30 19:30:00.0000000,647.308,2903
9094,Std,2012-05-30 20:00:00.0000000,670.0770001,2903
9095,Std,2012-05-30 20:30:00.0000000,694.985,2903
9096,Std,2012-05-30 21:00:00.0000000,703.3659997,2903
9097,Std,2012-05-30 21:30:00.0000000,698.4780001,2903
9098,Std,2012-05-30 22:00:00.0000000,638.6889997,2903
9099,Std,2012-05-30 22:30:00.0000000,555.1709998,2903
9100,Std,2012-05-30 23:00:00.0000000,487.8490001,2903
9101,Std,2012-05-30 23:30:00.0000000,433.5570003,2903
9102,Std,2012-05-31 00:00:00.0000000,385.3250001,2903
9103,Std,2012-05-31 00:30:00.0000000,398.0839997,2903
9104,Std,2012-05-31 01:00:00.0000000,359.9009999,2903
9105,Std,2012-05-31 01:30:00.0000000,321.8719999,2903
9106,Std,2012-05-31 02:00:00.0000000,309.4640001,2903
9107,Std,2012-05-31 02:30:00.0000000,300.888,2903
9108,Std,2012-05-31 03:00:00.0000000,300.4219998,2903
9109,Std,2012-05-31 03:30:00.0000000,290.7599998,2903
9110,Std,2012-05-31 04:00:00.0000000,289.0239999,2903
9111,Std,2012-05-31 04:30:00.0000000,305.0680001,2903
9112,Std,2012-05-31 05:00:00.0000000,326.1289999,2903
9113,Std,2012-05-31 05:30:00.0000000,376.9950001,2903
9114,Std,2012-05-31 06:00:00.0000000,438.7249997,2903
9115,Std,2012-05-31 06:30:00.0000000,490.2740003,2903
9116,Std,2012-05-31 07:00:00.0000000,527.4100003,2903
9117,Std,2012-05-31 07:30:00.0000000,517.8369997,2904
9118,Std,2012-05-31 08:00:00.0000000,510.332,2907
9119,Std,2012-05-31 08:30:00.0000000,493.5180002,2911
9120,Std,2012-05-31 09:00:00.0000000,510.3550005,2913
9121,Std,2012-05-31 09:30:00.0000000,497.2539996,2916
9122,Std,2012-05-31 10:00:00.0000000,489.078,2920
9123,Std,2012-05-31 10:30:00.0000000,483.1529998,2926
9124,Std,2012-05-31 11:00:00.0000000,481.4720002,2931
9125,Std,2012-05-31 11:30:00.0000000,495.3999998,2931
9126,Std,2012-05-31 12:00:00.0000000,491.759,2933
9127,Std,2012-05-31 12:30:00.0000000,486.7049999,2936
9128,Std,2012-05-31 13:00:00.0000000,476.039,2937
9129,Std,2012-05-31 13:30:00.0000000,481.1059997,2937
9130,Std,2012-05-31 14:00:00.0000000,467.229,2938
9131,Std,2012-05-31 14:30:00.0000000,469.0770003,2938
9132,Std,2012-05-31 15:00:00.0000000,493.3729996,2939
9133,Std,2012-05-31 15:30:00.0000000,522.4839996,2939
9134,Std,2012-05-31 16:00:00.0000000,552.0970002,2939
9135,Std,2012-05-31 16:30:00.0000000,589.3390004,2939
9136,Std,2012-05-31 17:00:00.0000000,641.3349996,2939
9137,Std,2012-05-31 17:30:00.0000000,667.2249995,2939
9138,Std,2012-05-31 18:00:00.0000000,684.6419994,2939
9139,Std,2012-05-31 18:30:00.0000000,694.4720002,2939
9140,Std,2012-05-31 19:00:00.0000000,700.3539997,2939
9141,Std,2012-05-31 19:30:00.0000000,696.9370006,2940
9142,Std,2012-05-31 20:00:00.0000000,705.66,2940
9143,Std,2012-05-31 20:30:00.0000000,742.0030005,2940
9144,Std,2012-05-31 21:00:00.0000000,731.2380006,2940
9145,Std,2012-05-31 21:30:00.0000000,715.4710001,2940
9146,Std,2012-05-31 22:00:00.0000000,652.7229998,2940
9147,Std,2012-05-31 22:30:00.0000000,576.1969997,2940
9148,Std,2012-05-31 23:00:00.0000000,508.6729998,2940
9149,Std,2012-05-31 23:30:00.0000000,434.5850001,2940
9150,Std,2012-06-01 00:00:00.0000000,391.0700003,2940
9151,Std,2012-06-01 00:30:00.0000000,397.8670002,2943
9152,Std,2012-06-01 01:00:00.0000000,360.1899997,2943
9153,Std,2012-06-01 01:30:00.0000000,322.754,2943
9154,Std,2012-06-01 02:00:00.0000000,304.6099999,2943
9155,Std,2012-06-01 02:30:00.0000000,298.016,2943
9156,Std,2012-06-01 03:00:00.0000000,290.5150001,2943
9157,Std,2012-06-01 03:30:00.0000000,289.7559998,2943
9158,Std,2012-06-01 04:00:00.0000000,297.7279999,2943
9159,Std,2012-06-01 04:30:00.0000000,312.3890001,2943
9160,Std,2012-06-01 05:00:00.0000000,330.1900002,2943
9161,Std,2012-06-01 05:30:00.0000000,387.9729995,2943
9162,Std,2012-06-01 06:00:00.0000000,451.2960001,2943
9163,Std,2012-06-01 06:30:00.0000000,509.113,2943
9164,Std,2012-06-01 07:00:00.0000000,534.5450006,2943
9165,Std,2012-06-01 07:30:00.0000000,539.32,2943
9166,Std,2012-06-01 08:00:00.0000000,525.0139996,2946
9167,Std,2012-06-01 08:30:00.0000000,517.0960001,2949
9168,Std,2012-06-01 09:00:00.0000000,508.142,2952
9169,Std,2012-06-01 09:30:00.0000000,508.9070003,2956
9170,Std,2012-06-01 10:00:00.0000000,501.5159993,2958
9171,Std,2012-06-01 10:30:00.0000000,499.7080001,2961
9172,Std,2012-06-01 11:00:00.0000000,496.7340002,2969
9173,Std,2012-06-01 11:30:00.0000000,509.988,2969
9174,Std,2012-06-01 12:00:00.0000000,497.7009999,2973
9175,Std,2012-06-01 12:30:00.0000000,514.6049994,2977
9176,Std,2012-06-01 13:00:00.0000000,516.3830004,2975
9177,Std,2012-06-01 13:30:00.0000000,509.2700003,2980
9178,Std,2012-06-01 14:00:00.0000000,510.0969997,2980
9179,Std,2012-06-01 14:30:00.0000000,497.7600001,2980
9180,Std,2012-06-01 15:00:00.0000000,516.3349998,2980
9181,Std,2012-06-01 15:30:00.0000000,563.5199997,2980
9182,Std,2012-06-01 16:00:00.0000000,581.6849998,2980
9183,Std,2012-06-01 16:30:00.0000000,609.4280005,2980
9184,Std,2012-06-01 17:00:00.0000000,655.6510004,2980
9185,Std,2012-06-01 17:30:00.0000000,705.4830008,2980
9186,Std,2012-06-01 18:00:00.0000000,726.7460002,2980
9187,Std,2012-06-01 18:30:00.0000000,711.4599998,2980
9188,Std,2012-06-01 19:00:00.0000000,712.3230003,2980
9189,Std,2012-06-01 19:30:00.0000000,704.3960004,2980
9190,Std,2012-06-01 20:00:00.0000000,700.2060001,2980
9191,Std,2012-06-01 20:30:00.0000000,728.6909998,2981
9192,Std,2012-06-01 21:00:00.0000000,714.6349999,2981
9193,Std,2012-06-01 21:30:00.0000000,694.9649996,2981
9194,Std,2012-06-01 22:00:00.0000000,628.6580002,2981
9195,Std,2012-06-01 22:30:00.0000000,571.9030003,2981
9196,Std,2012-06-01 23:00:00.0000000,508.3380002,2981
9197,Std,2012-06-01 23:30:00.0000000,442.0719998,2981
9198,Std,2012-06-02 00:00:00.0000000,406.757,2981
9199,Std,2012-06-02 00:30:00.0000000,415.4000001,2978
9200,Std,2012-06-02 01:00:00.0000000,374.102,2978
9201,Std,2012-06-02 01:30:00.0000000,336.47,2978
9202,Std,2012-06-02 02:00:00.0000000,314.9279997,2978
9203,Std,2012-06-02 02:30:00.0000000,304.7509998,2978
9204,Std,2012-06-02 03:00:00.0000000,294.261,2978
9205,Std,2012-06-02 03:30:00.0000000,287.7179998,2978
9206,Std,2012-06-02 04:00:00.0000000,290.2109999,2978
9207,Std,2012-06-02 04:30:00.0000000,301.2610003,2978
9208,Std,2012-06-02 05:00:00.0000000,309.794,2978
9209,Std,2012-06-02 05:30:00.0000000,342.9879999,2978
9210,Std,2012-06-02 06:00:00.0000000,390.4120001,2978
9211,Std,2012-06-02 06:30:00.0000000,434.0289998,2978
9212,Std,2012-06-02 07:00:00.0000000,474.8629999,2978
9213,Std,2012-06-02 07:30:00.0000000,522.1610001,2978
9214,Std,2012-06-02 08:00:00.0000000,558.2929998,2979
9215,Std,2012-06-02 08:30:00.0000000,594.3509994,2983
9216,Std,2012-06-02 09:00:00.0000000,602.5830004,2986
9217,Std,2012-06-02 09:30:00.0000000,614.4040002,2987
9218,Std,2012-06-02 10:00:00.0000000,618.9839996,2987
9219,Std,2012-06-02 10:30:00.0000000,602.7470005,2989
9220,Std,2012-06-02 11:00:00.0000000,618.6800003,2991
9221,Std,2012-06-02 11:30:00.0000000,625.0179999,2994
9222,Std,2012-06-02 12:00:00.0000000,609.1289999,2996
9223,Std,2012-06-02 12:30:00.0000000,623.8189998,2993
9224,Std,2012-06-02 13:00:00.0000000,618.9550002,2998
9225,Std,2012-06-02 13:30:00.0000000,591.9340001,2998
9226,Std,2012-06-02 14:00:00.0000000,584.7939998,2998
9227,Std,2012-06-02 14:30:00.0000000,562.8890001,2998
9228,Std,2012-06-02 15:00:00.0000000,560.0960003,2998
9229,Std,2012-06-02 15:30:00.0000000,568.32,2998
9230,Std,2012-06-02 16:00:00.0000000,584.4130001,2998
9231,Std,2012-06-02 16:30:00.0000000,609.7970001,2998
9232,Std,2012-06-02 17:00:00.0000000,623.8099999,2998
9233,Std,2012-06-02 17:30:00.0000000,664.5090001,2998
9234,Std,2012-06-02 18:00:00.0000000,666.2689993,2998
9235,Std,2012-06-02 18:30:00.0000000,675.6879996,2998
9236,Std,2012-06-02 19:00:00.0000000,704.8770004,2998
9237,Std,2012-06-02 19:30:00.0000000,702.6590001,2998
9238,Std,2012-06-02 20:00:00.0000000,722.9289999,2998
9239,Std,2012-06-02 20:30:00.0000000,725.135,2998
9240,Std,2012-06-02 21:00:00.0000000,719.4160001,2998
9241,Std,2012-06-02 21:30:00.0000000,702.1349997,2998
9242,Std,2012-06-02 22:00:00.0000000,659.0909997,2998
9243,Std,2012-06-02 22:30:00.0000000,589.4649999,2998
9244,Std,2012-06-02 23:00:00.0000000,522.0859997,2998
9245,Std,2012-06-02 23:30:00.0000000,477.3419999,2998
9246,Std,2012-06-03 00:00:00.0000000,415.0159997,2998
9247,Std,2012-06-03 00:30:00.0000000,435.9930001,2998
9248,Std,2012-06-03 01:00:00.0000000,389.4329999,2998
9249,Std,2012-06-03 01:30:00.0000000,345.5619999,2998
9250,Std,2012-06-03 02:00:00.0000000,316.4350002,2998
9251,Std,2012-06-03 02:30:00.0000000,304.9329998,2998
9252,Std,2012-06-03 03:00:00.0000000,295.266,2998
9253,Std,2012-06-03 03:30:00.0000000,290.921,2998
9254,Std,2012-06-03 04:00:00.0000000,285.879,2998
9255,Std,2012-06-03 04:30:00.0000000,302.313,2998
9256,Std,2012-06-03 05:00:00.0000000,305.0340001,2998
9257,Std,2012-06-03 05:30:00.0000000,340.096,2998
9258,Std,2012-06-03 06:00:00.0000000,373.9299997,2998
9259,Std,2012-06-03 06:30:00.0000000,400.0360002,2997
9260,Std,2012-06-03 07:00:00.0000000,458.9460001,2991
9261,Std,2012-06-03 07:30:00.0000000,505.1529999,2992
9262,Std,2012-06-03 08:00:00.0000000,572.9569995,2995
9263,Std,2012-06-03 08:30:00.0000000,618.437,2995
9264,Std,2012-06-03 09:00:00.0000000,659.2270001,2998
9265,Std,2012-06-03 09:30:00.0000000,687.8580009,2998
9266,Std,2012-06-03 10:00:00.0000000,703.9040006,2998
9267,Std,2012-06-03 10:30:00.0000000,697.6839997,2998
9268,Std,2012-06-03 11:00:00.0000000,710.5899997,2998
9269,Std,2012-06-03 11:30:00.0000000,711.9440003,2998
9270,Std,2012-06-03 12:00:00.0000000,720.5460002,2998
9271,Std,2012-06-03 12:30:00.0000000,698.4119995,2998
9272,Std,2012-06-03 13:00:00.0000000,687.7170002,2998
9273,Std,2012-06-03 13:30:00.0000000,657.312,2998
9274,Std,2012-06-03 14:00:00.0000000,626.3640001,2998
9275,Std,2012-06-03 14:30:00.0000000,640.3579996,2998
9276,Std,2012-06-03 15:00:00.0000000,662.9870004,2998
9277,Std,2012-06-03 15:30:00.0000000,696.9450004,2998
9278,Std,2012-06-03 16:00:00.0000000,739.6410002,2998
9279,Std,2012-06-03 16:30:00.0000000,770.1500007,2998
9280,Std,2012-06-03 17:00:00.0000000,791.2800006,2998
9281,Std,2012-06-03 17:30:00.0000000,806.5509997,2998
9282,Std,2012-06-03 18:00:00.0000000,819.0440002,2998
9283,Std,2012-06-03 18:30:00.0000000,839.286,2998
9284,Std,2012-06-03 19:00:00.0000000,835.1500008,2998
9285,Std,2012-06-03 19:30:00.0000000,820.6280007,2998
9286,Std,2012-06-03 20:00:00.0000000,801.7810003,2998
9287,Std,2012-06-03 20:30:00.0000000,798.4279992,2998
9288,Std,2012-06-03 21:00:00.0000000,774.4969993,2998
9289,Std,2012-06-03 21:30:00.0000000,728.2169997,2998
9290,Std,2012-06-03 22:00:00.0000000,677.4079998,2998
9291,Std,2012-06-03 22:30:00.0000000,606.7570001,2997
9292,Std,2012-06-03 23:00:00.0000000,524.7480002,2998
9293,Std,2012-06-03 23:30:00.0000000,462.5749994,2998
9294,Std,2012-06-04 00:00:00.0000000,408.6889999,2998
9295,Std,2012-06-04 00:30:00.0000000,417.7640004,3000
9296,Std,2012-06-04 01:00:00.0000000,382.1800002,3000
9297,Std,2012-06-04 01:30:00.0000000,352.3600004,3000
9298,Std,2012-06-04 02:00:00.0000000,322.1509996,3000
9299,Std,2012-06-04 02:30:00.0000000,311.15,3000
9300,Std,2012-06-04 03:00:00.0000000,310.5340001,2999
9301,Std,2012-06-04 03:30:00.0000000,304.7659999,3000
9302,Std,2012-06-04 04:00:00.0000000,300.9419999,2999
9303,Std,2012-06-04 04:30:00.0000000,308.039,3000
9304,Std,2012-06-04 05:00:00.0000000,316.663,3000
9305,Std,2012-06-04 05:30:00.0000000,342.0580003,3000
9306,Std,2012-06-04 06:00:00.0000000,371.481,3000
9307,Std,2012-06-04 06:30:00.0000000,402.5730005,3000
9308,Std,2012-06-04 07:00:00.0000000,445.3030001,3000
9309,Std,2012-06-04 07:30:00.0000000,496.6740001,3000
9310,Std,2012-06-04 08:00:00.0000000,536.6630005,3000
9311,Std,2012-06-04 08:30:00.0000000,611.7040001,3000
9312,Std,2012-06-04 09:00:00.0000000,649.3689993,3000
9313,Std,2012-06-04 09:30:00.0000000,658.3399997,2999
9314,Std,2012-06-04 10:00:00.0000000,681.0829996,3000
9315,Std,2012-06-04 10:30:00.0000000,685.3650001,3000
9316,Std,2012-06-04 11:00:00.0000000,690.4960001,3000
9317,Std,2012-06-04 11:30:00.0000000,673.7730002,3000
9318,Std,2012-06-04 12:00:00.0000000,689.1199999,2999
9319,Std,2012-06-04 12:30:00.0000000,693.1380004,2999
9320,Std,2012-06-04 13:00:00.0000000,643.1280004,3000
9321,Std,2012-06-04 13:30:00.0000000,635.4469995,3000
9322,Std,2012-06-04 14:00:00.0000000,602.1759995,3000
9323,Std,2012-06-04 14:30:00.0000000,612.9839999,3000
9324,Std,2012-06-04 15:00:00.0000000,608.7030003,2999
9325,Std,2012-06-04 15:30:00.0000000,618.3260004,3000
9326,Std,2012-06-04 16:00:00.0000000,641.6879997,3000
9327,Std,2012-06-04 16:30:00.0000000,649.2209996,3000
9328,Std,2012-06-04 17:00:00.0000000,684.5919998,3000
9329,Std,2012-06-04 17:30:00.0000000,737.3540006,3000
9330,Std,2012-06-04 18:00:00.0000000,754.321,3000
9331,Std,2012-06-04 18:30:00.0000000,720.3180001,3000
9332,Std,2012-06-04 19:00:00.0000000,685.8649997,3000
9333,Std,2012-06-04 19:30:00.0000000,682.4050009,3000
9334,Std,2012-06-04 20:00:00.0000000,678.2779999,3000
9335,Std,2012-06-04 20:30:00.0000000,716.9970005,3000
9336,Std,2012-06-04 21:00:00.0000000,729.7719998,3000
9337,Std,2012-06-04 21:30:00.0000000,714.7669992,3000
9338,Std,2012-06-04 22:00:00.0000000,682.5089996,3000
9339,Std,2012-06-04 22:30:00.0000000,647.941,2994
9340,Std,2012-06-04 23:00:00.0000000,569.857,2994
9341,Std,2012-06-04 23:30:00.0000000,497.0279999,3000
9342,Std,2012-06-05 00:00:00.0000000,430.1750003,3000
9343,Std,2012-06-05 00:30:00.0000000,436.8750003,2999
9344,Std,2012-06-05 01:00:00.0000000,390.5619996,2998
9345,Std,2012-06-05 01:30:00.0000000,354.1519996,2999
9346,Std,2012-06-05 02:00:00.0000000,324.9470001,2985
9347,Std,2012-06-05 02:30:00.0000000,309.0499999,2999
9348,Std,2012-06-05 03:00:00.0000000,305.0560002,2999
9349,Std,2012-06-05 03:30:00.0000000,299.5299999,2999
9350,Std,2012-06-05 04:00:00.0000000,293.655,2999
9351,Std,2012-06-05 04:30:00.0000000,307.9970002,2998
9352,Std,2012-06-05 05:00:00.0000000,318.2419999,2999
9353,Std,2012-06-05 05:30:00.0000000,339.7379998,2999
9354,Std,2012-06-05 06:00:00.0000000,378.5669997,2999
9355,Std,2012-06-05 06:30:00.0000000,401.402,2999
9356,Std,2012-06-05 07:00:00.0000000,444.7730001,2999
9357,Std,2012-06-05 07:30:00.0000000,485.1780008,2999
9358,Std,2012-06-05 08:00:00.0000000,534.0250001,2999
9359,Std,2012-06-05 08:30:00.0000000,594.7039997,2999
9360,Std,2012-06-05 09:00:00.0000000,626.488,2999
9361,Std,2012-06-05 09:30:00.0000000,635.093,2999
9362,Std,2012-06-05 10:00:00.0000000,640.9500007,2999
9363,Std,2012-06-05 10:30:00.0000000,648.8500002,2999
9364,Std,2012-06-05 11:00:00.0000000,651.9709999,2999
9365,Std,2012-06-05 11:30:00.0000000,676.5930004,2999
9366,Std,2012-06-05 12:00:00.0000000,655.5830004,2999
9367,Std,2012-06-05 12:30:00.0000000,669.2949999,2999
9368,Std,2012-06-05 13:00:00.0000000,653.4690003,2999
9369,Std,2012-06-05 13:30:00.0000000,654.597,2999
9370,Std,2012-06-05 14:00:00.0000000,621.2379999,2999
9371,Std,2012-06-05 14:30:00.0000000,628.6109997,2999
9372,Std,2012-06-05 15:00:00.0000000,647.5380002,2999
9373,Std,2012-06-05 15:30:00.0000000,665.5329998,2999
9374,Std,2012-06-05 16:00:00.0000000,689.4820001,2999
9375,Std,2012-06-05 16:30:00.0000000,734.0409999,2999
9376,Std,2012-06-05 17:00:00.0000000,786.7159996,2999
9377,Std,2012-06-05 17:30:00.0000000,833.9229995,2999
9378,Std,2012-06-05 18:00:00.0000000,866.4949998,2999
9379,Std,2012-06-05 18:30:00.0000000,853.3820011,2999
9380,Std,2012-06-05 19:00:00.0000000,845.9579998,2999
9381,Std,2012-06-05 19:30:00.0000000,866.1149999,2999
9382,Std,2012-06-05 20:00:00.0000000,849.8590007,2999
9383,Std,2012-06-05 20:30:00.0000000,830.6479996,2999
9384,Std,2012-06-05 21:00:00.0000000,789.1050005,2999
9385,Std,2012-06-05 21:30:00.0000000,765.1210008,2999
9386,Std,2012-06-05 22:00:00.0000000,696.9979998,2999
9387,Std,2012-06-05 22:30:00.0000000,613.5079999,2999
9388,Std,2012-06-05 23:00:00.0000000,543.7460001,2999
9389,Std,2012-06-05 23:30:00.0000000,450.0929999,2999
9390,Std,2012-06-06 00:00:00.0000000,396.9319997,2999
9391,Std,2012-06-06 00:30:00.0000000,420.8440002,2997
9392,Std,2012-06-06 01:00:00.0000000,383.6349999,2998
9393,Std,2012-06-06 01:30:00.0000000,344.9910001,2998
9394,Std,2012-06-06 02:00:00.0000000,319.0890003,2998
9395,Std,2012-06-06 02:30:00.0000000,315.2810003,2998
9396,Std,2012-06-06 03:00:00.0000000,312.309,2998
9397,Std,2012-06-06 03:30:00.0000000,300.875,2998
9398,Std,2012-06-06 04:00:00.0000000,300.9449997,2998
9399,Std,2012-06-06 04:30:00.0000000,323.1180002,2998
9400,Std,2012-06-06 05:00:00.0000000,344.3340001,2998
9401,Std,2012-06-06 05:30:00.0000000,379.7139996,2998
9402,Std,2012-06-06 06:00:00.0000000,436.9589997,2998
9403,Std,2012-06-06 06:30:00.0000000,488.2889995,2998
9404,Std,2012-06-06 07:00:00.0000000,539.4560004,2998
9405,Std,2012-06-06 07:30:00.0000000,544.9159999,2998
9406,Std,2012-06-06 08:00:00.0000000,566.9290002,3001
9407,Std,2012-06-06 08:30:00.0000000,577.5790001,3002
9408,Std,2012-06-06 09:00:00.0000000,586.5010003,3003
9409,Std,2012-06-06 09:30:00.0000000,556.2960005,3007
9410,Std,2012-06-06 10:00:00.0000000,570.2750006,3011
9411,Std,2012-06-06 10:30:00.0000000,552.3770003,3013
9412,Std,2012-06-06 11:00:00.0000000,561.8100001,3021
9413,Std,2012-06-06 11:30:00.0000000,589.259,3023
9414,Std,2012-06-06 12:00:00.0000000,586.6410003,3028
9415,Std,2012-06-06 12:30:00.0000000,584.3259999,3029
9416,Std,2012-06-06 13:00:00.0000000,553.7899998,3031
9417,Std,2012-06-06 13:30:00.0000000,546.4809998,3036
9418,Std,2012-06-06 14:00:00.0000000,525.8139997,3037
9419,Std,2012-06-06 14:30:00.0000000,544.3119998,3038
9420,Std,2012-06-06 15:00:00.0000000,567.566,3038
9421,Std,2012-06-06 15:30:00.0000000,581.3649997,3039
9422,Std,2012-06-06 16:00:00.0000000,607.0860003,3039
9423,Std,2012-06-06 16:30:00.0000000,647.3499995,3039
9424,Std,2012-06-06 17:00:00.0000000,685.4860001,3039
9425,Std,2012-06-06 17:30:00.0000000,731.2449997,3039
9426,Std,2012-06-06 18:00:00.0000000,747.2880005,3039
9427,Std,2012-06-06 18:30:00.0000000,735.3520005,3039
9428,Std,2012-06-06 19:00:00.0000000,717.2090002,3039
9429,Std,2012-06-06 19:30:00.0000000,701.9880002,3039
9430,Std,2012-06-06 20:00:00.0000000,701.8999999,3039
9431,Std,2012-06-06 20:30:00.0000000,742.7350005,3039
9432,Std,2012-06-06 21:00:00.0000000,750.3570002,3039
9433,Std,2012-06-06 21:30:00.0000000,751.8830003,3039
9434,Std,2012-06-06 22:00:00.0000000,685.3670002,3039
9435,Std,2012-06-06 22:30:00.0000000,603.7259998,3039
9436,Std,2012-06-06 23:00:00.0000000,526.9719996,3039
9437,Std,2012-06-06 23:30:00.0000000,455.5989995,3039
9438,Std,2012-06-07 00:00:00.0000000,417.7469995,3039
9439,Std,2012-06-07 00:30:00.0000000,424.7439994,3041
9440,Std,2012-06-07 01:00:00.0000000,383.8240002,3041
9441,Std,2012-06-07 01:30:00.0000000,348.0220001,3041
9442,Std,2012-06-07 02:00:00.0000000,322.177,3041
9443,Std,2012-06-07 02:30:00.0000000,316.522,3041
9444,Std,2012-06-07 03:00:00.0000000,307.2500001,3041
9445,Std,2012-06-07 03:30:00.0000000,302.7920001,3041
9446,Std,2012-06-07 04:00:00.0000000,307.9079998,3041
9447,Std,2012-06-07 04:30:00.0000000,325.0119998,3041
9448,Std,2012-06-07 05:00:00.0000000,342.8060002,3041
9449,Std,2012-06-07 05:30:00.0000000,383.0549995,3041
9450,Std,2012-06-07 06:00:00.0000000,417.5980002,3041
9451,Std,2012-06-07 06:30:00.0000000,477.364,3041
9452,Std,2012-06-07 07:00:00.0000000,519.0359997,3041
9453,Std,2012-06-07 07:30:00.0000000,560.015,3041
9454,Std,2012-06-07 08:00:00.0000000,576.396999,3045
9455,Std,2012-06-07 08:30:00.0000000,576.6479997,3048
9456,Std,2012-06-07 09:00:00.0000000,585.087,3050
9457,Std,2012-06-07 09:30:00.0000000,563.628,3054
9458,Std,2012-06-07 10:00:00.0000000,563.8629997,3059
